SG_MULTIHOPMANUAL_001-single_node[9]
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[10] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 33
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 1.8863636333333e-05
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev 1.1698016739449e-06
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0.000622499999
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 1.178640354924e-08
results/SG_MULTIHOPMANUAL_001-5.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-5.sca-field max 2.5379999e-05
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 11
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0.89141620919136
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev 0.60793159557754
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 9.805578301105
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 12.436659687115
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0.240384432025
results/SG_MULTIHOPMANUAL_001-5.sca-field max 2.133253725175
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 4
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 1.3548314659458
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev 1.0005524987393
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 5.419325863783
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 10.345589112667
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0.243024247993
results/SG_MULTIHOPMANUAL_001-5.sca-field max 2.509983029993
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 6
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0.80031196038433
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev 0.39443262702728
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 4.801871762306
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 4.6208808899235
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0.14040302218
results/SG_MULTIHOPMANUAL_001-5.sca-field max 1.24195244012
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 1
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 1.770504934839
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 1.770504934839
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 3.1346877242893
results/SG_MULTIHOPMANUAL_001-5.sca-field min 1.770504934839
results/SG_MULTIHOPMANUAL_001-5.sca-field max 1.770504934839
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 1
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 1.601212832022
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 1.601212832022
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 2.5638825334319
results/SG_MULTIHOPMANUAL_001-5.sca-field min 1.601212832022
results/SG_MULTIHOPMANUAL_001-5.sca-field max 1.601212832022
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[10] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 44
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 1.8924090909091e-05
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev 1.751780911997e-06
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0.00083266
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 1.58892892e-08
results/SG_MULTIHOPMANUAL_001-6.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-6.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 10
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 2.5149690597914
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev 1.3826332587172
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 25.149690597914
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 80.455766270078
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0.354760811304
results/SG_MULTIHOPMANUAL_001-6.sca-field max 4.277368383276
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 5
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 2.9605975076834
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev 1.3026264701192
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 14.802987538417
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 50.613030895126
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0.638602904314
results/SG_MULTIHOPMANUAL_001-6.sca-field max 3.710156457412
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 15
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 2.4751145380704
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev 1.2057674228358
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 37.126718071056
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 112.24713074012
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0.462598425026
results/SG_MULTIHOPMANUAL_001-6.sca-field max 5.234426980197
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 4
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 3.0604263347752
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev 1.5636451777557
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 12.241705339101
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 44.7997961281
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0.775150476483
results/SG_MULTIHOPMANUAL_001-6.sca-field max 4.07485615699
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 1
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0.529468609667
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0.529468609667
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0.28033700862271
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0.529468609667
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0.529468609667
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[10] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 18
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 1.866e-05
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev 6.2390821819466e-13
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0.00033588
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 6.2675208e-09
results/SG_MULTIHOPMANUAL_001-8.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-8.sca-field max 1.866e-05
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 8
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 1.8632999474931
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev 0.72597355566252
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 14.906399579945
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 31.464356779272
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0.425280969877
results/SG_MULTIHOPMANUAL_001-8.sca-field max 2.841330671423
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 3
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0.389844770331
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev 0.23996031123102
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 1.169534310993
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0.57109873679547
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0.18668965523
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0.654599992935
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 3
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0.63252625104833
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev 0.39559313940888
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 1.897578753145
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 1.5132562386905
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0.178256794254
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0.901174560539
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[10] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 51
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 1.8791764686274e-05
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev 9.4098807643912e-07
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0.000958379999
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 1.805392434924e-08
results/SG_MULTIHOPMANUAL_001-9.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-9.sca-field max 2.5379999e-05
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 16
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 3.0329447850737
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev 2.446532927903
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 48.527116561179
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 236.96291561859
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0.567606217229
results/SG_MULTIHOPMANUAL_001-9.sca-field max 7.180483737198
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 9
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 4.1330824889476
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev 2.1401489182946
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 37.197742400528
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 190.38323688382
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0.457553491627
results/SG_MULTIHOPMANUAL_001-9.sca-field max 6.84375631982
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 9
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 3.0148853176339
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev 2.2415861231699
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 27.133967858705
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 122.00346808706
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0.433348228876
results/SG_MULTIHOPMANUAL_001-9.sca-field max 6.222988691274
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 3
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 3.711672550745
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev 2.6365876296996
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 11.135017652235
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 55.232728030032
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0.706509551295
results/SG_MULTIHOPMANUAL_001-9.sca-field max 5.636558252601
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 3
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 6.5462345388703
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev 1.394709528702
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 19.638703616611
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 132.4499892526
results/SG_MULTIHOPMANUAL_001-9.sca-field min 5.001043524317
results/SG_MULTIHOPMANUAL_001-9.sca-field max 7.711899017016
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[10] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
