SG_MULTIHOPMANUAL_001-numPingApps_10
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 200
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-5.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-5.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-5.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-5.sca-field count 0
results/SG_MULTIHOPMANUAL_001-5.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-5.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-5.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-5.sca-field min 0
results/SG_MULTIHOPMANUAL_001-5.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 200
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-6.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-6.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-6.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-6.sca-field count 0
results/SG_MULTIHOPMANUAL_001-6.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-6.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-6.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-6.sca-field min 0
results/SG_MULTIHOPMANUAL_001-6.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 200
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-7.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-7.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-7.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-7.sca-field count 0
results/SG_MULTIHOPMANUAL_001-7.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-7.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-7.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-7.sca-field min 0
results/SG_MULTIHOPMANUAL_001-7.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 200
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-8.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-8.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-8.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-8.sca-field count 0
results/SG_MULTIHOPMANUAL_001-8.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-8.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-8.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-8.sca-field min 0
results/SG_MULTIHOPMANUAL_001-8.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 200
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-9.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-9.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
